
Lmod is automatically replacing "cce/15.0.0" with "amd/5.3.0".


Lmod is automatically replacing "PrgEnv-cray/8.3.3" with "PrgEnv-amd/8.3.3".


Due to MODULEPATH changes, the following have been reloaded:
  1) cray-mpich/8.1.23

Mon 09 Oct 2023 05:45:29 PM EDT
Comm|Scope 0.12.0 v0.12.0@124999d
  scope 1.1.2 HEAD@124999d
    spdlog 1.6.1
    benchmark 1.5.1
[2023-10-09 17:45:31.397] [scope] [info] recorded system CPU turbo state
[2023-10-09 17:45:31.398] [scope] [info] recorded CPU goveror
[2023-10-09 17:45:31.398] [scope] [error] unable to disable CPU turbo: no permission. Run with higher privileges?
[2023-10-09 17:45:31.398] [scope] [error] unable to set OS CPU governor to maximum: no permission. Run with higher privileges?
2023-10-09T17:45:33-04:00
Running /lustre/orion/csc465/scratch/cpearson/frontier-gpu-bandwidth/build/comm_scope
Run on (128 X 1795.92 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x64)
  L1 Instruction 32 KiB (x64)
  L2 Unified 512 KiB (x64)
  L3 Unified 32768 KiB (x8)
Load Average: 0.29, 3.20, 19.10
--------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                Time             CPU   Iterations UserCounters...
Comm_implicit_mapped_GPUWrGPU/0/3/log2(N):30/manual_time          28584861 ns     29388330 ns           24 bytes=1073.74M bytes_per_second=34.9836G/s own_gpu=3 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/3/log2(N):30/manual_time          28585374 ns     29388558 ns           24 bytes=1073.74M bytes_per_second=34.9829G/s own_gpu=3 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/3/log2(N):30/manual_time          28585895 ns     29389574 ns           24 bytes=1073.74M bytes_per_second=34.9823G/s own_gpu=3 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/3/log2(N):30/manual_time_mean     28585260 ns     29388496 ns            5 bytes=1073.74M bytes_per_second=34.9831G/s own_gpu=3 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/3/log2(N):30/manual_time_median   28585108 ns     29388330 ns            5 bytes=1073.74M bytes_per_second=34.9833G/s own_gpu=3 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/3/log2(N):30/manual_time_stddev        399 ns          648 ns            5 bytes=0 bytes_per_second=512.381k/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/3/log2(N):30/manual_time_cv           0.00 %          0.00 %             5 bytes=0.00% bytes_per_second=0.00% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):12/manual_time             12261 ns        33466 ns        57080 bytes=4.096k bytes_per_second=318.585M/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):12/manual_time             12264 ns        33404 ns        57080 bytes=4.096k bytes_per_second=318.508M/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):12/manual_time             12263 ns        33506 ns        57080 bytes=4.096k bytes_per_second=318.531M/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):12/manual_time             12262 ns        33458 ns        57080 bytes=4.096k bytes_per_second=318.575M/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):12/manual_time             12265 ns        33635 ns        57080 bytes=4.096k bytes_per_second=318.499M/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):12/manual_time_mean        12263 ns        33494 ns            5 bytes=4.096k bytes_per_second=318.54M/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):12/manual_time_median      12263 ns        33466 ns            5 bytes=4.096k bytes_per_second=318.531M/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):12/manual_time_stddev       1.50 ns         86.8 ns            5 bytes=0 bytes_per_second=39.8668k/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):12/manual_time_cv           0.01 %          0.26 %             5 bytes=0.00% bytes_per_second=0.01% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):13/manual_time             12262 ns        33628 ns        57081 bytes=8.192k bytes_per_second=637.117M/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):13/manual_time             12260 ns        33563 ns        57081 bytes=8.192k bytes_per_second=637.212M/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):13/manual_time             12263 ns        33563 ns        57081 bytes=8.192k bytes_per_second=637.071M/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):13/manual_time             12261 ns        33634 ns        57081 bytes=8.192k bytes_per_second=637.2M/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):13/manual_time             12260 ns        33590 ns        57081 bytes=8.192k bytes_per_second=637.249M/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):13/manual_time_mean        12261 ns        33596 ns            5 bytes=8.192k bytes_per_second=637.17M/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):13/manual_time_median      12261 ns        33590 ns            5 bytes=8.192k bytes_per_second=637.2M/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):13/manual_time_stddev       1.41 ns         33.9 ns            5 bytes=0 bytes_per_second=74.9762k/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):13/manual_time_cv           0.01 %          0.10 %             5 bytes=0.00% bytes_per_second=0.01% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):14/manual_time             12263 ns        33964 ns        57071 bytes=16.384k bytes_per_second=1.24428G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):14/manual_time             12262 ns        33922 ns        57071 bytes=16.384k bytes_per_second=1.24436G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):14/manual_time             12262 ns        33978 ns        57071 bytes=16.384k bytes_per_second=1.24444G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):14/manual_time             12261 ns        34040 ns        57071 bytes=16.384k bytes_per_second=1.24447G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):14/manual_time             12262 ns        34012 ns        57071 bytes=16.384k bytes_per_second=1.24443G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):14/manual_time_mean        12262 ns        33983 ns            5 bytes=16.384k bytes_per_second=1.2444G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):14/manual_time_median      12262 ns        33978 ns            5 bytes=16.384k bytes_per_second=1.24443G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):14/manual_time_stddev      0.760 ns         45.0 ns            5 bytes=0 bytes_per_second=80.8963k/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):14/manual_time_cv           0.01 %          0.13 %             5 bytes=0.00% bytes_per_second=0.01% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):15/manual_time             12265 ns        34485 ns        57086 bytes=32.768k bytes_per_second=2.48824G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):15/manual_time             12264 ns        34382 ns        57086 bytes=32.768k bytes_per_second=2.4884G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):15/manual_time             12265 ns        34419 ns        57086 bytes=32.768k bytes_per_second=2.48822G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):15/manual_time             12264 ns        34455 ns        57086 bytes=32.768k bytes_per_second=2.48839G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):15/manual_time             12266 ns        34459 ns        57086 bytes=32.768k bytes_per_second=2.48806G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):15/manual_time_mean        12265 ns        34440 ns            5 bytes=32.768k bytes_per_second=2.48826G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):15/manual_time_median      12265 ns        34455 ns            5 bytes=32.768k bytes_per_second=2.48824G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):15/manual_time_stddev      0.678 ns         39.8 ns            5 bytes=0 bytes_per_second=144.164k/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):15/manual_time_cv           0.01 %          0.12 %             5 bytes=0.00% bytes_per_second=0.01% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):16/manual_time             12254 ns        35282 ns        57122 bytes=65.536k bytes_per_second=4.98085G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):16/manual_time             12253 ns        35219 ns        57122 bytes=65.536k bytes_per_second=4.98127G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):16/manual_time             12251 ns        35227 ns        57122 bytes=65.536k bytes_per_second=4.98211G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):16/manual_time             12252 ns        35219 ns        57122 bytes=65.536k bytes_per_second=4.98185G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):16/manual_time             12254 ns        35240 ns        57122 bytes=65.536k bytes_per_second=4.98091G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):16/manual_time_mean        12253 ns        35237 ns            5 bytes=65.536k bytes_per_second=4.9814G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):16/manual_time_median      12253 ns        35227 ns            5 bytes=65.536k bytes_per_second=4.98127G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):16/manual_time_stddev       1.38 ns         26.2 ns            5 bytes=0 bytes_per_second=587.881k/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):16/manual_time_cv           0.01 %          0.07 %             5 bytes=0.00% bytes_per_second=0.01% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):17/manual_time             15733 ns        40323 ns        44488 bytes=131.072k bytes_per_second=7.75868G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):17/manual_time             15732 ns        40266 ns        44488 bytes=131.072k bytes_per_second=7.75938G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):17/manual_time             15731 ns        40400 ns        44488 bytes=131.072k bytes_per_second=7.75979G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):17/manual_time             15733 ns        40355 ns        44488 bytes=131.072k bytes_per_second=7.75874G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):17/manual_time             15733 ns        40410 ns        44488 bytes=131.072k bytes_per_second=7.75886G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):17/manual_time_mean        15733 ns        40351 ns            5 bytes=131.072k bytes_per_second=7.75909G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):17/manual_time_median      15733 ns        40355 ns            5 bytes=131.072k bytes_per_second=7.75886G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):17/manual_time_stddev      0.971 ns         58.9 ns            5 bytes=0 bytes_per_second=502.261k/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):17/manual_time_cv           0.01 %          0.15 %             5 bytes=0.00% bytes_per_second=0.01% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):18/manual_time             19456 ns        45985 ns        35977 bytes=262.144k bytes_per_second=12.5484G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):18/manual_time             19455 ns        45870 ns        35977 bytes=262.144k bytes_per_second=12.5491G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):18/manual_time             19454 ns        45963 ns        35977 bytes=262.144k bytes_per_second=12.5496G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):18/manual_time             19457 ns        46038 ns        35977 bytes=262.144k bytes_per_second=12.548G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):18/manual_time             19455 ns        45966 ns        35977 bytes=262.144k bytes_per_second=12.549G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):18/manual_time_mean        19455 ns        45964 ns            5 bytes=262.144k bytes_per_second=12.5488G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):18/manual_time_median      19455 ns        45966 ns            5 bytes=262.144k bytes_per_second=12.549G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):18/manual_time_stddev      0.973 ns         60.6 ns            5 bytes=0 bytes_per_second=657.871k/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):18/manual_time_cv           0.00 %          0.13 %             5 bytes=0.00% bytes_per_second=0.00% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):19/manual_time             26478 ns        53052 ns        26436 bytes=524.288k bytes_per_second=18.4411G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):19/manual_time             26475 ns        53037 ns        26436 bytes=524.288k bytes_per_second=18.4428G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):19/manual_time             26478 ns        53004 ns        26436 bytes=524.288k bytes_per_second=18.4412G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):19/manual_time             26477 ns        52978 ns        26436 bytes=524.288k bytes_per_second=18.4417G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):19/manual_time             26476 ns        52988 ns        26436 bytes=524.288k bytes_per_second=18.4427G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):19/manual_time_mean        26477 ns        53012 ns            5 bytes=524.288k bytes_per_second=18.4419G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):19/manual_time_median      26477 ns        53004 ns            5 bytes=524.288k bytes_per_second=18.4417G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):19/manual_time_stddev       1.16 ns         31.8 ns            5 bytes=0 bytes_per_second=847.54k/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):19/manual_time_cv           0.00 %          0.06 %             5 bytes=0.00% bytes_per_second=0.00% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):20/manual_time             40500 ns        67159 ns        17285 bytes=1048.58k bytes_per_second=24.1128G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):20/manual_time             40495 ns        67049 ns        17285 bytes=1048.58k bytes_per_second=24.1154G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):20/manual_time             40494 ns        67088 ns        17285 bytes=1048.58k bytes_per_second=24.1163G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):20/manual_time             40497 ns        67113 ns        17285 bytes=1048.58k bytes_per_second=24.1147G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):20/manual_time             40493 ns        67105 ns        17285 bytes=1048.58k bytes_per_second=24.1171G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):20/manual_time_mean        40496 ns        67103 ns            5 bytes=1048.58k bytes_per_second=24.1153G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):20/manual_time_median      40495 ns        67105 ns            5 bytes=1048.58k bytes_per_second=24.1154G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):20/manual_time_stddev       2.77 ns         39.9 ns            5 bytes=0 bytes_per_second=1.69178M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):20/manual_time_cv           0.01 %          0.06 %             5 bytes=0.00% bytes_per_second=0.01% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):21/manual_time             68078 ns        94875 ns        10286 bytes=2.09715M bytes_per_second=28.6894G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):21/manual_time             68192 ns        95045 ns        10286 bytes=2.09715M bytes_per_second=28.6417G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):21/manual_time             68213 ns        95196 ns        10286 bytes=2.09715M bytes_per_second=28.6327G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):21/manual_time             68235 ns        95123 ns        10286 bytes=2.09715M bytes_per_second=28.6235G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):21/manual_time             68080 ns        94931 ns        10286 bytes=2.09715M bytes_per_second=28.6885G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):21/manual_time_mean        68160 ns        95034 ns            5 bytes=2.09715M bytes_per_second=28.6552G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):21/manual_time_median      68192 ns        95045 ns            5 bytes=2.09715M bytes_per_second=28.6417G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):21/manual_time_stddev       74.9 ns          133 ns            5 bytes=0 bytes_per_second=32.2663M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):21/manual_time_cv           0.11 %          0.14 %             5 bytes=0.00% bytes_per_second=0.11% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):22/manual_time            120732 ns       148431 ns         5794 bytes=4.1943M bytes_per_second=32.3546G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):22/manual_time            120810 ns       148570 ns         5794 bytes=4.1943M bytes_per_second=32.3338G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):22/manual_time            120730 ns       148480 ns         5794 bytes=4.1943M bytes_per_second=32.3553G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):22/manual_time            120813 ns       148636 ns         5794 bytes=4.1943M bytes_per_second=32.333G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):22/manual_time            120732 ns       148576 ns         5794 bytes=4.1943M bytes_per_second=32.3548G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):22/manual_time_mean       120763 ns       148538 ns            5 bytes=4.1943M bytes_per_second=32.3463G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):22/manual_time_median     120732 ns       148570 ns            5 bytes=4.1943M bytes_per_second=32.3546G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):22/manual_time_stddev       44.0 ns         82.1 ns            5 bytes=0 bytes_per_second=12.0765M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):22/manual_time_cv           0.04 %          0.06 %             5 bytes=0.00% bytes_per_second=0.04% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):23/manual_time            232135 ns       261873 ns         3016 bytes=8.38861M bytes_per_second=33.6551G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):23/manual_time            232086 ns       261860 ns         3016 bytes=8.38861M bytes_per_second=33.6621G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):23/manual_time            232140 ns       261971 ns         3016 bytes=8.38861M bytes_per_second=33.6542G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):23/manual_time            232086 ns       262002 ns         3016 bytes=8.38861M bytes_per_second=33.662G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):23/manual_time            232138 ns       261976 ns         3016 bytes=8.38861M bytes_per_second=33.6545G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):23/manual_time_mean       232117 ns       261936 ns            5 bytes=8.38861M bytes_per_second=33.6576G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):23/manual_time_median     232135 ns       261971 ns            5 bytes=8.38861M bytes_per_second=33.6551G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):23/manual_time_stddev       28.3 ns         65.2 ns            5 bytes=0 bytes_per_second=4.20487M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):23/manual_time_cv           0.01 %          0.02 %             5 bytes=0.00% bytes_per_second=0.01% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):24/manual_time            455177 ns       490092 ns         1538 bytes=16.7772M bytes_per_second=34.3273G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):24/manual_time            455169 ns       490084 ns         1538 bytes=16.7772M bytes_per_second=34.3279G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):24/manual_time            455182 ns       490180 ns         1538 bytes=16.7772M bytes_per_second=34.3269G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):24/manual_time            455169 ns       490102 ns         1538 bytes=16.7772M bytes_per_second=34.3279G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):24/manual_time            455187 ns       490184 ns         1538 bytes=16.7772M bytes_per_second=34.3265G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):24/manual_time_mean       455177 ns       490129 ns            5 bytes=16.7772M bytes_per_second=34.3273G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):24/manual_time_median     455177 ns       490102 ns            5 bytes=16.7772M bytes_per_second=34.3273G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):24/manual_time_stddev       8.23 ns         49.3 ns            5 bytes=0 bytes_per_second=651.16k/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):24/manual_time_cv           0.00 %          0.01 %             5 bytes=0.00% bytes_per_second=0.00% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):25/manual_time            901676 ns       948100 ns          776 bytes=33.5544M bytes_per_second=34.6577G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):25/manual_time            901575 ns       947915 ns          776 bytes=33.5544M bytes_per_second=34.6616G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):25/manual_time            901675 ns       948197 ns          776 bytes=33.5544M bytes_per_second=34.6577G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):25/manual_time            901532 ns       948016 ns          776 bytes=33.5544M bytes_per_second=34.6632G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):25/manual_time            901679 ns       948101 ns          776 bytes=33.5544M bytes_per_second=34.6576G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):25/manual_time_mean       901628 ns       948066 ns            5 bytes=33.5544M bytes_per_second=34.6595G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):25/manual_time_median     901675 ns       948100 ns            5 bytes=33.5544M bytes_per_second=34.6577G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):25/manual_time_stddev       69.3 ns          106 ns            5 bytes=0 bytes_per_second=2.72675M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):25/manual_time_cv           0.01 %          0.01 %             5 bytes=0.00% bytes_per_second=0.01% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):26/manual_time           1794620 ns      1865280 ns          390 bytes=67.1089M bytes_per_second=34.8263G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):26/manual_time           1794671 ns      1865184 ns          390 bytes=67.1089M bytes_per_second=34.8253G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):26/manual_time           1794600 ns      1865311 ns          390 bytes=67.1089M bytes_per_second=34.8267G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):26/manual_time           1794603 ns      1865251 ns          390 bytes=67.1089M bytes_per_second=34.8267G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):26/manual_time           1794630 ns      1865286 ns          390 bytes=67.1089M bytes_per_second=34.8261G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):26/manual_time_mean      1794625 ns      1865262 ns            5 bytes=67.1089M bytes_per_second=34.8262G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):26/manual_time_median    1794620 ns      1865280 ns            5 bytes=67.1089M bytes_per_second=34.8263G/s own_gpu=4 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):26/manual_time_stddev       28.7 ns         48.6 ns            5 bytes=0 bytes_per_second=583.688k/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):26/manual_time_cv           0.00 %          0.00 %             5 bytes=0.00% bytes_per_second=0.00% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/4/log2(N):27/manual_time           3580929 ns      3711284 ns          195 bytes=134.218M bytes_per_second=34.9071G/s own_gpu=4 wr_gpu=0
