
Lmod is automatically replacing "cce/15.0.0" with "amd/5.3.0".


Lmod is automatically replacing "PrgEnv-cray/8.3.3" with "PrgEnv-amd/8.3.3".


Due to MODULEPATH changes, the following have been reloaded:
  1) cray-mpich/8.1.23

Mon 09 Oct 2023 05:44:30 PM EDT
Comm|Scope 0.12.0 v0.12.0@124999d
  scope 1.1.2 HEAD@124999d
    spdlog 1.6.1
    benchmark 1.5.1
[2023-10-09 17:44:32.023] [scope] [info] recorded system CPU turbo state
[2023-10-09 17:44:32.024] [scope] [info] recorded CPU goveror
[2023-10-09 17:44:32.024] [scope] [error] unable to disable CPU turbo: no permission. Run with higher privileges?
[2023-10-09 17:44:32.024] [scope] [error] unable to set OS CPU governor to maximum: no permission. Run with higher privileges?
2023-10-09T17:44:34-04:00
Running /lustre/orion/csc465/scratch/cpearson/frontier-gpu-bandwidth/build/comm_scope
Run on (128 X 1795.77 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x64)
  L1 Instruction 32 KiB (x64)
  L2 Unified 512 KiB (x64)
  L3 Unified 32768 KiB (x8)
Load Average: 0.10, 3.44, 18.39
---------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                 Time             CPU   Iterations UserCounters...
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):14/manual_time            269111 ns       539402 ns         2598 bytes=16.384k bytes_per_second=58.0615M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):14/manual_time            268337 ns       538712 ns         2598 bytes=16.384k bytes_per_second=58.229M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):14/manual_time            268915 ns       539468 ns         2598 bytes=16.384k bytes_per_second=58.1038M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):14/manual_time_mean       268505 ns       539316 ns            5 bytes=16.384k bytes_per_second=58.1928M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):14/manual_time_median     268496 ns       539402 ns            5 bytes=16.384k bytes_per_second=58.1945M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):14/manual_time_stddev        564 ns          418 ns            5 bytes=0 bytes_per_second=125.211k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):14/manual_time_cv           0.21 %          0.08 %             5 bytes=0.00% bytes_per_second=0.21% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):15/manual_time            273159 ns       547722 ns         2561 bytes=32.768k bytes_per_second=114.402M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):15/manual_time            272369 ns       546884 ns         2561 bytes=32.768k bytes_per_second=114.734M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):15/manual_time            272522 ns       547802 ns         2561 bytes=32.768k bytes_per_second=114.67M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):15/manual_time            272372 ns       547022 ns         2561 bytes=32.768k bytes_per_second=114.733M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):15/manual_time            272574 ns       547813 ns         2561 bytes=32.768k bytes_per_second=114.648M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):15/manual_time_mean       272599 ns       547449 ns            5 bytes=32.768k bytes_per_second=114.637M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):15/manual_time_median     272522 ns       547722 ns            5 bytes=32.768k bytes_per_second=114.67M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):15/manual_time_stddev        326 ns          457 ns            5 bytes=0 bytes_per_second=140.201k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):15/manual_time_cv           0.12 %          0.08 %             5 bytes=0.00% bytes_per_second=0.12% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):16/manual_time            281561 ns       565349 ns         2496 bytes=65.536k bytes_per_second=221.977M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):16/manual_time            280814 ns       565146 ns         2496 bytes=65.536k bytes_per_second=222.567M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):16/manual_time            281783 ns       566234 ns         2496 bytes=65.536k bytes_per_second=221.802M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):16/manual_time            281251 ns       565888 ns         2496 bytes=65.536k bytes_per_second=222.221M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):16/manual_time            281115 ns       565741 ns         2496 bytes=65.536k bytes_per_second=222.329M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):16/manual_time_mean       281305 ns       565672 ns            5 bytes=65.536k bytes_per_second=222.179M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):16/manual_time_median     281251 ns       565741 ns            5 bytes=65.536k bytes_per_second=222.221M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):16/manual_time_stddev        379 ns          432 ns            5 bytes=0 bytes_per_second=306.385k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):16/manual_time_cv           0.13 %          0.08 %             5 bytes=0.00% bytes_per_second=0.13% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):17/manual_time            295365 ns       599021 ns         2368 bytes=131.072k bytes_per_second=423.205M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):17/manual_time            298577 ns       599829 ns         2368 bytes=131.072k bytes_per_second=418.652M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):17/manual_time            295435 ns       598496 ns         2368 bytes=131.072k bytes_per_second=423.104M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):17/manual_time            295337 ns       599567 ns         2368 bytes=131.072k bytes_per_second=423.245M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):17/manual_time            297630 ns       598667 ns         2368 bytes=131.072k bytes_per_second=419.984M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):17/manual_time_mean       296469 ns       599116 ns            5 bytes=131.072k bytes_per_second=421.638M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):17/manual_time_median     295435 ns       599021 ns            5 bytes=131.072k bytes_per_second=423.104M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):17/manual_time_stddev       1530 ns          572 ns            5 bytes=0 bytes_per_second=2.17027M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):17/manual_time_cv           0.52 %          0.10 %             5 bytes=0.00% bytes_per_second=0.51% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):18/manual_time            329313 ns       662210 ns         2123 bytes=262.144k bytes_per_second=759.156M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):18/manual_time            329595 ns       662730 ns         2123 bytes=262.144k bytes_per_second=758.507M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):18/manual_time            329406 ns       662767 ns         2123 bytes=262.144k bytes_per_second=758.943M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):18/manual_time            330326 ns       662449 ns         2123 bytes=262.144k bytes_per_second=756.829M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):18/manual_time            329408 ns       662033 ns         2123 bytes=262.144k bytes_per_second=758.938M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):18/manual_time_mean       329609 ns       662438 ns            5 bytes=262.144k bytes_per_second=758.474M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):18/manual_time_median     329408 ns       662449 ns            5 bytes=262.144k bytes_per_second=758.938M/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):18/manual_time_stddev        413 ns          320 ns            5 bytes=0 bytes_per_second=972.578k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):18/manual_time_cv           0.13 %          0.05 %             5 bytes=0.00% bytes_per_second=0.13% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):19/manual_time            394012 ns       791715 ns         1773 bytes=524.288k bytes_per_second=1.23925G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):19/manual_time            396372 ns       795858 ns         1773 bytes=524.288k bytes_per_second=1.23188G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):19/manual_time            394434 ns       791727 ns         1773 bytes=524.288k bytes_per_second=1.23793G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):19/manual_time            394205 ns       791410 ns         1773 bytes=524.288k bytes_per_second=1.23865G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):19/manual_time            394392 ns       791933 ns         1773 bytes=524.288k bytes_per_second=1.23806G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):19/manual_time_mean       394683 ns       792529 ns            5 bytes=524.288k bytes_per_second=1.23715G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):19/manual_time_median     394392 ns       791727 ns            5 bytes=524.288k bytes_per_second=1.23806G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):19/manual_time_stddev        959 ns         1871 ns            5 bytes=0 bytes_per_second=3.06858M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):19/manual_time_cv           0.24 %          0.24 %             5 bytes=0.00% bytes_per_second=0.24% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):20/manual_time            537452 ns      1083582 ns         1283 bytes=1048.58k bytes_per_second=1.81702G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):20/manual_time            536211 ns      1075540 ns         1283 bytes=1048.58k bytes_per_second=1.82123G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):20/manual_time            531973 ns      1070890 ns         1283 bytes=1048.58k bytes_per_second=1.83574G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):20/manual_time            534489 ns      1071024 ns         1283 bytes=1048.58k bytes_per_second=1.8271G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):20/manual_time            532351 ns      1072131 ns         1283 bytes=1048.58k bytes_per_second=1.83443G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):20/manual_time_mean       534495 ns      1074633 ns            5 bytes=1048.58k bytes_per_second=1.8271G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):20/manual_time_median     534489 ns      1072131 ns            5 bytes=1048.58k bytes_per_second=1.8271G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):20/manual_time_stddev       2379 ns         5343 ns            5 bytes=0 bytes_per_second=8.32552M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):20/manual_time_cv           0.45 %          0.50 %             5 bytes=0.00% bytes_per_second=0.44% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):21/manual_time            775881 ns      1555231 ns          894 bytes=2.09715M bytes_per_second=2.5173G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):21/manual_time            775618 ns      1554956 ns          894 bytes=2.09715M bytes_per_second=2.51815G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):21/manual_time            775505 ns      1554147 ns          894 bytes=2.09715M bytes_per_second=2.51852G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):21/manual_time            775870 ns      1555165 ns          894 bytes=2.09715M bytes_per_second=2.51733G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):21/manual_time            775749 ns      1555247 ns          894 bytes=2.09715M bytes_per_second=2.51773G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):21/manual_time_mean       775725 ns      1554949 ns            5 bytes=2.09715M bytes_per_second=2.51781G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):21/manual_time_median     775749 ns      1555165 ns            5 bytes=2.09715M bytes_per_second=2.51773G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):21/manual_time_stddev        163 ns          463 ns            5 bytes=0 bytes_per_second=554.287k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):21/manual_time_cv           0.02 %          0.03 %             5 bytes=0.00% bytes_per_second=0.02% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):22/manual_time           1337341 ns      2696697 ns          521 bytes=4.1943M bytes_per_second=2.92091G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):22/manual_time           1337294 ns      2696723 ns          521 bytes=4.1943M bytes_per_second=2.92101G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):22/manual_time           1337617 ns      2698192 ns          521 bytes=4.1943M bytes_per_second=2.9203G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):22/manual_time           1336962 ns      2696485 ns          521 bytes=4.1943M bytes_per_second=2.92174G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):22/manual_time           1337266 ns      2698171 ns          521 bytes=4.1943M bytes_per_second=2.92107G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):22/manual_time_mean      1337296 ns      2697254 ns            5 bytes=4.1943M bytes_per_second=2.92101G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):22/manual_time_median    1337294 ns      2696723 ns            5 bytes=4.1943M bytes_per_second=2.92101G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):22/manual_time_stddev        234 ns          852 ns            5 bytes=0 bytes_per_second=534.892k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):22/manual_time_cv           0.02 %          0.03 %             5 bytes=0.00% bytes_per_second=0.02% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):23/manual_time           2505598 ns      5045515 ns          278 bytes=8.38861M bytes_per_second=3.11802G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):23/manual_time           2541698 ns      5101232 ns          278 bytes=8.38861M bytes_per_second=3.07373G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):23/manual_time           2534761 ns      5101472 ns          278 bytes=8.38861M bytes_per_second=3.08214G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):23/manual_time           2543572 ns      5103507 ns          278 bytes=8.38861M bytes_per_second=3.07147G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):23/manual_time           2534732 ns      5102289 ns          278 bytes=8.38861M bytes_per_second=3.08218G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):23/manual_time_mean      2532072 ns      5090803 ns            5 bytes=8.38861M bytes_per_second=3.08551G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):23/manual_time_median    2534761 ns      5101472 ns            5 bytes=8.38861M bytes_per_second=3.08214G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):23/manual_time_stddev      15331 ns        25332 ns            5 bytes=0 bytes_per_second=19.2604M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):23/manual_time_cv           0.61 %          0.50 %             5 bytes=0.00% bytes_per_second=0.61% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):24/manual_time           4991471 ns      9950647 ns          139 bytes=16.7772M bytes_per_second=3.13034G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):24/manual_time           4997597 ns      9955977 ns          139 bytes=16.7772M bytes_per_second=3.1265G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):24/manual_time           4995727 ns      9953801 ns          139 bytes=16.7772M bytes_per_second=3.12767G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):24/manual_time           4999585 ns      9960826 ns          139 bytes=16.7772M bytes_per_second=3.12526G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):24/manual_time           4992833 ns      9950688 ns          139 bytes=16.7772M bytes_per_second=3.12949G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):24/manual_time_mean      4995443 ns      9954388 ns            5 bytes=16.7772M bytes_per_second=3.12785G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):24/manual_time_median    4995727 ns      9953801 ns            5 bytes=16.7772M bytes_per_second=3.12767G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):24/manual_time_stddev       3334 ns         4243 ns            5 bytes=0 bytes_per_second=2.13776M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):24/manual_time_cv           0.07 %          0.04 %             5 bytes=0.00% bytes_per_second=0.07% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):25/manual_time           9855158 ns     19677039 ns           69 bytes=33.5544M bytes_per_second=3.17093G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):25/manual_time           9876728 ns     19755815 ns           69 bytes=33.5544M bytes_per_second=3.164G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):25/manual_time           9850855 ns     19728923 ns           69 bytes=33.5544M bytes_per_second=3.17231G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):25/manual_time           9894183 ns     19738984 ns           69 bytes=33.5544M bytes_per_second=3.15842G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):25/manual_time           9877536 ns     19697674 ns           69 bytes=33.5544M bytes_per_second=3.16374G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):25/manual_time_mean      9870892 ns     19719687 ns            5 bytes=33.5544M bytes_per_second=3.16588G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):25/manual_time_median    9876728 ns     19728923 ns            5 bytes=33.5544M bytes_per_second=3.164G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):25/manual_time_stddev      17816 ns        31884 ns            5 bytes=0 bytes_per_second=5.85082M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):25/manual_time_cv           0.18 %          0.16 %             5 bytes=0.00% bytes_per_second=0.18% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):26/manual_time          21335860 ns     42675718 ns           33 bytes=67.1089M bytes_per_second=2.92934G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):26/manual_time          21348321 ns     42700433 ns           33 bytes=67.1089M bytes_per_second=2.92763G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):26/manual_time          21277513 ns     42515127 ns           33 bytes=67.1089M bytes_per_second=2.93737G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):26/manual_time          21340655 ns     42700585 ns           33 bytes=67.1089M bytes_per_second=2.92868G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):26/manual_time          21284238 ns     42576890 ns           33 bytes=67.1089M bytes_per_second=2.93645G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):26/manual_time_mean     21317317 ns     42633751 ns            5 bytes=67.1089M bytes_per_second=2.93189G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):26/manual_time_median   21335860 ns     42675718 ns            5 bytes=67.1089M bytes_per_second=2.92934G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):26/manual_time_stddev      33647 ns        83635 ns            5 bytes=0 bytes_per_second=4.74115M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):26/manual_time_cv           0.16 %          0.20 %             5 bytes=0.00% bytes_per_second=0.16% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):27/manual_time          39461461 ns     77981712 ns           18 bytes=134.218M bytes_per_second=3.16765G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):27/manual_time          39421542 ns     77887997 ns           18 bytes=134.218M bytes_per_second=3.17086G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):27/manual_time          39433871 ns     77994282 ns           18 bytes=134.218M bytes_per_second=3.16986G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):27/manual_time          39458120 ns     78052958 ns           18 bytes=134.218M bytes_per_second=3.16792G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):27/manual_time          39418209 ns     77941506 ns           18 bytes=134.218M bytes_per_second=3.17112G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):27/manual_time_mean     39438641 ns     77971691 ns            5 bytes=134.218M bytes_per_second=3.16948G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):27/manual_time_median   39433871 ns     77981712 ns            5 bytes=134.218M bytes_per_second=3.16986G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):27/manual_time_stddev      20204 ns        61504 ns            5 bytes=0 bytes_per_second=1.66253M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):27/manual_time_cv           0.05 %          0.08 %             5 bytes=0.00% bytes_per_second=0.05% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):28/manual_time          75653250 ns    147669389 ns            9 bytes=268.435M bytes_per_second=3.30455G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):28/manual_time          75720396 ns    147738729 ns            9 bytes=268.435M bytes_per_second=3.30162G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):28/manual_time          75604699 ns    147593007 ns            9 bytes=268.435M bytes_per_second=3.30667G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):28/manual_time          75640398 ns    147684749 ns            9 bytes=268.435M bytes_per_second=3.30511G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):28/manual_time          75695843 ns    147710113 ns            9 bytes=268.435M bytes_per_second=3.30269G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):28/manual_time_mean     75662917 ns    147679197 ns            5 bytes=268.435M bytes_per_second=3.30413G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):28/manual_time_median   75653250 ns    147684749 ns            5 bytes=268.435M bytes_per_second=3.30455G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):28/manual_time_stddev      45766 ns        54899 ns            5 bytes=0 bytes_per_second=2.04645M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):28/manual_time_cv           0.06 %          0.04 %             5 bytes=0.00% bytes_per_second=0.06% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):29/manual_time         149174756 ns    285266933 ns            5 bytes=536.871M bytes_per_second=3.35177G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):29/manual_time         149386019 ns    285426244 ns            5 bytes=536.871M bytes_per_second=3.34703G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):29/manual_time         149380097 ns    285401778 ns            5 bytes=536.871M bytes_per_second=3.34717G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):29/manual_time         149394438 ns    284916753 ns            5 bytes=536.871M bytes_per_second=3.34684G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):29/manual_time         149569222 ns    285674484 ns            5 bytes=536.871M bytes_per_second=3.34293G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):29/manual_time_mean    149380906 ns    285337238 ns            5 bytes=536.871M bytes_per_second=3.34715G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):29/manual_time_median  149386019 ns    285401778 ns            5 bytes=536.871M bytes_per_second=3.34703G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):29/manual_time_stddev     139795 ns       277296 ns            5 bytes=0 bytes_per_second=3.20812M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):29/manual_time_cv           0.09 %          0.10 %             5 bytes=0.00% bytes_per_second=0.09% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):30/manual_time         294380814 ns    523221997 ns            2 bytes=1073.74M bytes_per_second=3.39696G/s dst_gpu=2 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/2/log2(N):30/manual_time         294713929 ns    523823263 ns            2 bytes=1073.74M bytes_per_second=3.39312G/s dst_gpu=2 src_gpu=0
