
Lmod is automatically replacing "cce/15.0.0" with "amd/5.3.0".


Lmod is automatically replacing "PrgEnv-cray/8.3.3" with "PrgEnv-amd/8.3.3".


Due to MODULEPATH changes, the following have been reloaded:
  1) cray-mpich/8.1.23

Mon 09 Oct 2023 05:38:26 PM EDT
Comm|Scope 0.12.0 v0.12.0@124999d
  scope 1.1.2 HEAD@124999d
    spdlog 1.6.1
    benchmark 1.5.1
[2023-10-09 17:38:29.022] [scope] [info] recorded system CPU turbo state
[2023-10-09 17:38:29.023] [scope] [info] recorded CPU goveror
[2023-10-09 17:38:29.023] [scope] [error] unable to disable CPU turbo: no permission. Run with higher privileges?
[2023-10-09 17:38:29.023] [scope] [error] unable to set OS CPU governor to maximum: no permission. Run with higher privileges?
2023-10-09T17:38:31-04:00
Running /lustre/orion/csc465/scratch/cpearson/frontier-gpu-bandwidth/build/comm_scope
Run on (128 X 1960.75 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x64)
  L1 Instruction 32 KiB (x64)
  L2 Unified 512 KiB (x64)
  L3 Unified 32768 KiB (x8)
Load Average: 0.68, 11.22, 26.93
-------------------------------------------------------------------------------------------------------------------------
Benchmark                                                               Time             CPU   Iterations UserCounters...
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):10/manual_time_cv           0.18 %          0.17 %             5 bytes=0.00% bytes_per_second=0.18% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):11/manual_time             12936 ns   1259633294 ns        54025 bytes=2.048k bytes_per_second=150.982M/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):11/manual_time             12958 ns   1259855554 ns        54025 bytes=2.048k bytes_per_second=150.729M/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):11/manual_time             12969 ns   1259212528 ns        54025 bytes=2.048k bytes_per_second=150.601M/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):11/manual_time             12963 ns   1260014584 ns        54025 bytes=2.048k bytes_per_second=150.67M/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):11/manual_time             12948 ns   1257404764 ns        54025 bytes=2.048k bytes_per_second=150.844M/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):11/manual_time_mean        12955 ns   1259224145 ns            5 bytes=2.048k bytes_per_second=150.765M/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):11/manual_time_median      12958 ns   1259633294 ns            5 bytes=2.048k bytes_per_second=150.729M/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):11/manual_time_stddev       12.9 ns      1060796 ns            5 bytes=0 bytes_per_second=154.103k/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):11/manual_time_cv           0.10 %          0.08 %             5 bytes=0.00% bytes_per_second=0.10% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):12/manual_time             13074 ns   1256025237 ns        53664 bytes=4.096k bytes_per_second=298.772M/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):12/manual_time             13083 ns   1255891612 ns        53664 bytes=4.096k bytes_per_second=298.574M/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):12/manual_time             13061 ns   1254068790 ns        53664 bytes=4.096k bytes_per_second=299.072M/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):12/manual_time             13101 ns   1255252791 ns        53664 bytes=4.096k bytes_per_second=298.155M/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):12/manual_time             13053 ns   1255522475 ns        53664 bytes=4.096k bytes_per_second=299.271M/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):12/manual_time_mean        13075 ns   1255352181 ns            5 bytes=4.096k bytes_per_second=298.769M/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):12/manual_time_median      13074 ns   1255522475 ns            5 bytes=4.096k bytes_per_second=298.772M/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):12/manual_time_stddev       19.1 ns       779416 ns            5 bytes=0 bytes_per_second=445.967k/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):12/manual_time_cv           0.15 %          0.06 %             5 bytes=0.00% bytes_per_second=0.15% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):13/manual_time             13274 ns   1234570512 ns        52641 bytes=8.192k bytes_per_second=588.544M/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):13/manual_time             13295 ns   1234435103 ns        52641 bytes=8.192k bytes_per_second=587.633M/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):13/manual_time             13282 ns   1234286187 ns        52641 bytes=8.192k bytes_per_second=588.22M/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):13/manual_time             13277 ns   1233879940 ns        52641 bytes=8.192k bytes_per_second=588.444M/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):13/manual_time             13264 ns   1233095192 ns        52641 bytes=8.192k bytes_per_second=589.009M/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):13/manual_time_mean        13278 ns   1234053387 ns            5 bytes=8.192k bytes_per_second=588.37M/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):13/manual_time_median      13277 ns   1234286187 ns            5 bytes=8.192k bytes_per_second=588.444M/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):13/manual_time_stddev       11.3 ns       594883 ns            5 bytes=0 bytes_per_second=514.505k/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):13/manual_time_cv           0.09 %          0.05 %             5 bytes=0.00% bytes_per_second=0.09% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):14/manual_time             13600 ns   1230603627 ns        51505 bytes=16.384k bytes_per_second=1.12196G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):14/manual_time             13645 ns   1232570946 ns        51505 bytes=16.384k bytes_per_second=1.11826G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):14/manual_time             13544 ns   1227604320 ns        51505 bytes=16.384k bytes_per_second=1.12657G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):14/manual_time             13636 ns   1232567916 ns        51505 bytes=16.384k bytes_per_second=1.11905G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):14/manual_time             13552 ns   1230062944 ns        51505 bytes=16.384k bytes_per_second=1.12594G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):14/manual_time_mean        13595 ns   1230681951 ns            5 bytes=16.384k bytes_per_second=1.12236G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):14/manual_time_median      13600 ns   1230603627 ns            5 bytes=16.384k bytes_per_second=1.12196G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):14/manual_time_stddev       46.3 ns      2060721 ns            5 bytes=0 bytes_per_second=3.91656M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):14/manual_time_cv           0.34 %          0.17 %             5 bytes=0.00% bytes_per_second=0.34% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):15/manual_time             14003 ns   1213563960 ns        49826 bytes=32.768k bytes_per_second=2.17943G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):15/manual_time             14027 ns   1213497838 ns        49826 bytes=32.768k bytes_per_second=2.17564G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):15/manual_time             13980 ns   1215514569 ns        49826 bytes=32.768k bytes_per_second=2.18296G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):15/manual_time             14047 ns   1215208386 ns        49826 bytes=32.768k bytes_per_second=2.17253G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):15/manual_time             14001 ns   1213607067 ns        49826 bytes=32.768k bytes_per_second=2.17969G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):15/manual_time_mean        14011 ns   1214278364 ns            5 bytes=32.768k bytes_per_second=2.17805G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):15/manual_time_median      14003 ns   1213607067 ns            5 bytes=32.768k bytes_per_second=2.17943G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):15/manual_time_stddev       25.9 ns       995412 ns            5 bytes=0 bytes_per_second=4.12727M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):15/manual_time_cv           0.19 %          0.08 %             5 bytes=0.00% bytes_per_second=0.19% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):16/manual_time             14844 ns   1199775158 ns        47094 bytes=65.536k bytes_per_second=4.11168G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):16/manual_time             14887 ns   1200613563 ns        47094 bytes=65.536k bytes_per_second=4.0999G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):16/manual_time             14864 ns   1202794313 ns        47094 bytes=65.536k bytes_per_second=4.10623G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):16/manual_time             14852 ns   1199843805 ns        47094 bytes=65.536k bytes_per_second=4.10952G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):16/manual_time             14877 ns   1201686690 ns        47094 bytes=65.536k bytes_per_second=4.10266G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):16/manual_time_mean        14865 ns   1200942706 ns            5 bytes=65.536k bytes_per_second=4.106G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):16/manual_time_median      14864 ns   1200613563 ns            5 bytes=65.536k bytes_per_second=4.10623G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):16/manual_time_stddev       17.5 ns      1290450 ns            5 bytes=0 bytes_per_second=4.93943M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):16/manual_time_cv           0.12 %          0.11 %             5 bytes=0.00% bytes_per_second=0.12% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):17/manual_time             20367 ns   1021127863 ns        34324 bytes=131.072k bytes_per_second=5.99353G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):17/manual_time             20363 ns   1020850851 ns        34324 bytes=131.072k bytes_per_second=5.99472G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):17/manual_time             20386 ns   1021003725 ns        34324 bytes=131.072k bytes_per_second=5.98795G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):17/manual_time             20364 ns   1020198760 ns        34324 bytes=131.072k bytes_per_second=5.99428G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):17/manual_time             20399 ns   1020660000 ns        34324 bytes=131.072k bytes_per_second=5.98422G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):17/manual_time_mean        20376 ns   1020768240 ns            5 bytes=131.072k bytes_per_second=5.99094G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):17/manual_time_median      20367 ns   1020850851 ns            5 bytes=131.072k bytes_per_second=5.99353G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):17/manual_time_stddev       15.8 ns       363191 ns            5 bytes=0 bytes_per_second=4.75307M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):17/manual_time_cv           0.08 %          0.04 %             5 bytes=0.00% bytes_per_second=0.08% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):18/manual_time             21617 ns   1047973752 ns        32434 bytes=262.144k bytes_per_second=11.294G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):18/manual_time             21568 ns   1046904782 ns        32434 bytes=262.144k bytes_per_second=11.3194G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):18/manual_time             21612 ns   1044711808 ns        32434 bytes=262.144k bytes_per_second=11.2967G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):18/manual_time             21618 ns   1044443388 ns        32434 bytes=262.144k bytes_per_second=11.2932G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):18/manual_time             21599 ns   1045540200 ns        32434 bytes=262.144k bytes_per_second=11.3032G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):18/manual_time_mean        21603 ns   1045914786 ns            5 bytes=262.144k bytes_per_second=11.3013G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):18/manual_time_median      21612 ns   1045540200 ns            5 bytes=262.144k bytes_per_second=11.2967G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):18/manual_time_stddev       20.8 ns      1497658 ns            5 bytes=0 bytes_per_second=11.1339M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):18/manual_time_cv           0.10 %          0.14 %             5 bytes=0.00% bytes_per_second=0.10% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):19/manual_time             26898 ns    908759782 ns        25968 bytes=524.288k bytes_per_second=18.1529G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):19/manual_time             26921 ns    907586385 ns        25968 bytes=524.288k bytes_per_second=18.1378G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):19/manual_time             26895 ns    907859344 ns        25968 bytes=524.288k bytes_per_second=18.1548G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):19/manual_time             26942 ns    908333107 ns        25968 bytes=524.288k bytes_per_second=18.1235G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):19/manual_time             26895 ns    906594441 ns        25968 bytes=524.288k bytes_per_second=18.1551G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):19/manual_time_mean        26910 ns    907826612 ns            5 bytes=524.288k bytes_per_second=18.1448G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):19/manual_time_median      26898 ns    907859344 ns            5 bytes=524.288k bytes_per_second=18.1529G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):19/manual_time_stddev       20.7 ns       822248 ns            5 bytes=0 bytes_per_second=14.2627M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):19/manual_time_cv           0.08 %          0.09 %             5 bytes=0.00% bytes_per_second=0.08% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):20/manual_time             40870 ns    720017418 ns        17130 bytes=1048.58k bytes_per_second=23.8946G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):20/manual_time             40856 ns    720190901 ns        17130 bytes=1048.58k bytes_per_second=23.9023G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):20/manual_time             40842 ns    719227870 ns        17130 bytes=1048.58k bytes_per_second=23.9106G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):20/manual_time             40844 ns    719928910 ns        17130 bytes=1048.58k bytes_per_second=23.9094G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):20/manual_time             40857 ns    719230080 ns        17130 bytes=1048.58k bytes_per_second=23.9022G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):20/manual_time_mean        40854 ns    719719036 ns            5 bytes=1048.58k bytes_per_second=23.9038G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):20/manual_time_median      40856 ns    719928910 ns            5 bytes=1048.58k bytes_per_second=23.9023G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):20/manual_time_stddev       11.0 ns       457181 ns            5 bytes=0 bytes_per_second=6.5951M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):20/manual_time_cv           0.03 %          0.06 %             5 bytes=0.00% bytes_per_second=0.03% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):21/manual_time             68738 ns    571504074 ns        10180 bytes=2.09715M bytes_per_second=28.4138G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):21/manual_time             68711 ns    571240729 ns        10180 bytes=2.09715M bytes_per_second=28.4252G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):21/manual_time             68747 ns    571791664 ns        10180 bytes=2.09715M bytes_per_second=28.4102G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):21/manual_time             68706 ns    571943129 ns        10180 bytes=2.09715M bytes_per_second=28.4274G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):21/manual_time             68721 ns    572030011 ns        10180 bytes=2.09715M bytes_per_second=28.4209G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):21/manual_time_mean        68725 ns    571701921 ns            5 bytes=2.09715M bytes_per_second=28.4195G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):21/manual_time_median      68721 ns    571791664 ns            5 bytes=2.09715M bytes_per_second=28.4209G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):21/manual_time_stddev       17.8 ns       326236 ns            5 bytes=0 bytes_per_second=7.51788M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):21/manual_time_cv           0.03 %          0.06 %             5 bytes=0.00% bytes_per_second=0.03% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):22/manual_time            124635 ns    481085139 ns         5614 bytes=4.1943M bytes_per_second=31.3415G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):22/manual_time            124654 ns    481423097 ns         5614 bytes=4.1943M bytes_per_second=31.3368G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):22/manual_time            124621 ns    481157531 ns         5614 bytes=4.1943M bytes_per_second=31.3449G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):22/manual_time            124662 ns    481377010 ns         5614 bytes=4.1943M bytes_per_second=31.3347G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):22/manual_time            124629 ns    481070273 ns         5614 bytes=4.1943M bytes_per_second=31.343G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):22/manual_time_mean       124640 ns    481222610 ns            5 bytes=4.1943M bytes_per_second=31.3402G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):22/manual_time_median     124635 ns    481157531 ns            5 bytes=4.1943M bytes_per_second=31.3415G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):22/manual_time_stddev       17.2 ns       166113 ns            5 bytes=0 bytes_per_second=4.41571M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):22/manual_time_cv           0.01 %          0.03 %             5 bytes=0.00% bytes_per_second=0.01% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):23/manual_time            236291 ns    426740417 ns         2961 bytes=8.38861M bytes_per_second=33.063G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):23/manual_time            236256 ns    426691671 ns         2961 bytes=8.38861M bytes_per_second=33.068G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):23/manual_time            236284 ns    426731162 ns         2961 bytes=8.38861M bytes_per_second=33.064G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):23/manual_time            236255 ns    426529588 ns         2961 bytes=8.38861M bytes_per_second=33.0681G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):23/manual_time            236267 ns    426752816 ns         2961 bytes=8.38861M bytes_per_second=33.0664G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):23/manual_time_mean       236270 ns    426689131 ns            5 bytes=8.38861M bytes_per_second=33.0659G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):23/manual_time_median     236267 ns    426731162 ns            5 bytes=8.38861M bytes_per_second=33.0664G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):23/manual_time_stddev       16.6 ns        92078 ns            5 bytes=0 bytes_per_second=2.37772M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):23/manual_time_cv           0.01 %          0.02 %             5 bytes=0.00% bytes_per_second=0.01% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):24/manual_time            459809 ns    398110652 ns         1522 bytes=16.7772M bytes_per_second=33.9815G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):24/manual_time            459763 ns    398055355 ns         1522 bytes=16.7772M bytes_per_second=33.9849G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):24/manual_time            459803 ns    398025897 ns         1522 bytes=16.7772M bytes_per_second=33.9819G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):24/manual_time            459882 ns    398150249 ns         1522 bytes=16.7772M bytes_per_second=33.9761G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):24/manual_time            459730 ns    398001894 ns         1522 bytes=16.7772M bytes_per_second=33.9873G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):24/manual_time_mean       459797 ns    398068809 ns            5 bytes=16.7772M bytes_per_second=33.9824G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):24/manual_time_median     459803 ns    398055355 ns            5 bytes=16.7772M bytes_per_second=33.9819G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):24/manual_time_stddev       57.1 ns        60999 ns            5 bytes=0 bytes_per_second=4.32235M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):24/manual_time_cv           0.01 %          0.02 %             5 bytes=0.00% bytes_per_second=0.01% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):25/manual_time            906326 ns    384219226 ns          772 bytes=33.5544M bytes_per_second=34.4799G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):25/manual_time            906388 ns    384209412 ns          772 bytes=33.5544M bytes_per_second=34.4775G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):25/manual_time            906356 ns    384188147 ns          772 bytes=33.5544M bytes_per_second=34.4787G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):25/manual_time            906294 ns    384360634 ns          772 bytes=33.5544M bytes_per_second=34.4811G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):25/manual_time            906277 ns    384293704 ns          772 bytes=33.5544M bytes_per_second=34.4817G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):25/manual_time_mean       906328 ns    384254225 ns            5 bytes=33.5544M bytes_per_second=34.4798G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):25/manual_time_median     906326 ns    384219226 ns            5 bytes=33.5544M bytes_per_second=34.4799G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):25/manual_time_stddev       45.3 ns        71556 ns            5 bytes=0 bytes_per_second=1.76636M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):25/manual_time_cv           0.01 %          0.02 %             5 bytes=0.00% bytes_per_second=0.01% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):26/manual_time           1799421 ns    378888188 ns          389 bytes=67.1089M bytes_per_second=34.7334G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):26/manual_time           1799857 ns    378945642 ns          389 bytes=67.1089M bytes_per_second=34.725G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):26/manual_time           1799534 ns    378922080 ns          389 bytes=67.1089M bytes_per_second=34.7312G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):26/manual_time           1799363 ns    378870784 ns          389 bytes=67.1089M bytes_per_second=34.7345G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):26/manual_time           1799891 ns    378973920 ns          389 bytes=67.1089M bytes_per_second=34.7243G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):26/manual_time_mean      1799613 ns    378920123 ns            5 bytes=67.1089M bytes_per_second=34.7297G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):26/manual_time_median    1799534 ns    378922080 ns            5 bytes=67.1089M bytes_per_second=34.7312G/s dst_id=4 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):26/manual_time_stddev        246 ns        41843 ns            5 bytes=0 bytes_per_second=4.86815M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/4/log2(N):26/manual_time_cv           0.01 %          0.01 %             5 bytes=0.00% bytes_per_second=0.01% dst_id=0.00% src_id=-nan%
